,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
487,IRL,2918.0,9.749208208889138e-09,7.567154941194351e-09,2.0415683182492874e-07,1.5846275365357325e-07,4.0519754530872344e-07,3.145068339341685e-07,7.623461034723061e-07,5.9171893349563e-07,1.3299780908019801e-09,1.0323043744533157e-09,,,9.279896858554902e-09,7.202884158629439e-09
488,IRL,2919.0,6.095610726155865e-08,4.7313002079461645e-08,5.945450415912143e-06,4.614748554797962e-06,1.1373963242652305e-05,8.828259722068885e-06,4.718660256130049e-05,3.6625367422592435e-05,1.4024221996009007e-06,1.0885341506682025e-06,,,3.867775825640298e-07,3.002095998292456e-07
489,ISL,2905.0,1.629280931557125e-09,1.3374391323758504e-09,4.6215181965292764e-08,3.793697678102732e-08,1.6021262918063587e-07,1.315148515009124e-07,2.0821857535836695e-07,1.7092182531448597e-07,5.767654497712223e-07,4.7345345286105105e-07,,,3.0356076303748544e-08,2.491860278216058e-08
490,ISL,2907.0,3.779720000354343e-09,2.7353513558193948e-09,1.4196997404728798e-07,1.0274246794987124e-07,3.5930671502546975e-07,2.6002722688659286e-07,9.701280948748545e-07,7.020734867624175e-07,inf,inf,,,1.9402562668485633e-08,1.4041470293206227e-08
491,ISL,2918.0,7.059874325875977e-08,5.4797437642734246e-08,1.5131275312718313e-06,1.1744615798112604e-06,3.4631716734587736e-06,2.688049745119139e-06,5.711620704868584e-06,4.433254261578541e-06,1.559252603450988e-08,1.2102630070015436e-08,,,8.782575039868687e-08,6.816872169039983e-08
492,ISL,2919.0,4.51528467367605e-06,3.504680379905442e-06,0.000301018966283651,0.0002336453493761308,0.000515496957381145,0.0004001191957989645,0.001655604417353527,0.0012850495013550897,4.6746476621587334e-05,3.6283749815491636e-05,,,3.3112087606957696e-05,2.5700989452639906e-05
493,ITA,2511.0,6.590255980024342e-10,5.409789109625679e-10,1.8459328982161204e-08,1.5152837340671018e-08,6.201505024700706e-08,5.09067241812827e-08,7.226631067801452e-08,5.9321747392474545e-08,inf,inf,,,5.384721349532084e-09,4.420193540791713e-09
494,ITA,2514.0,3.9678475266302326e-10,3.2571145040924694e-10,1.537435600308208e-08,1.2620454186466122e-08,5.344148807504519e-08,4.386888476970847e-08,6.553232227246325e-08,5.379397165036106e-08,2.6332079040364266e-08,2.161539625443184e-08,,,1.5244887865474045e-08,1.251417677888159e-08
495,ITA,2555.0,5.137266467231123e-10,4.623077442591442e-10,5.83149175139508e-09,5.247817714829033e-09,2.1272624812015577e-08,1.9143447695471802e-08,7.628062256649374e-08,6.864569469842204e-08,8.390868563144167e-09,7.551026489566023e-09,,,4.576837398078637e-10,4.118741721581466e-10
496,ITA,2805.0,2.161969675158386e-09,1.774711033905788e-09,1.0976620053935358e-07,9.010454193018918e-08,9.78291263431494e-07,8.030567308758914e-07,6.746836594201141e-07,5.538322523793457e-07,inf,inf,,,8.695922471192619e-08,7.138282158598835e-08
497,ITA,2903.0,6.866396074433703e-09,6.179138459353103e-09,1.540126053020061e-07,1.3859748291978374e-07,6.34579211439039e-07,5.710641752096018e-07,1.0763884756681222e-06,9.686527481236074e-07,1.2748420310811686e-06,1.147243086250767e-06,,,1.2303211285082865e-08,1.1071782810238273e-08
498,ITA,2905.0,1.3487083672971435e-09,1.1071235866377026e-09,3.627877793589483e-08,2.9780411926792453e-08,1.224630160409441e-07,1.0052706488462791e-07,1.5057554498612155e-07,1.2360399139440757e-07,6.548291672338007e-07,5.375341577480853e-07,,,1.3057445024129932e-08,1.0718555410470292e-08
499,ITA,2907.0,1.23420863139379e-09,8.931863346836559e-10,4.6434289014093755e-08,3.360410173221921e-08,1.1752590338004606e-07,8.505250101181315e-08,3.169534089831922e-07,2.2937649797140418e-07,2.866928735058779e-08,2.0747720470684153e-08,,,6.3469859637241185e-09,4.593259992701006e-09
500,ITA,2908.0,4.3197777838254476e-10,3.8874112053165185e-10,1.367929662120335e-06,1.231013575865528e-06,2.3119938133291194e-07,2.0805863417814314e-07,5.471718648481342e-06,4.924054303462113e-06,inf,inf,,,1.6415155578536694e-07,1.4772162580202767e-07
501,ITA,2913.0,7.510825858152286e-10,6.759067263016894e-10,6.305574535378504e-08,5.674449550754805e-08,6.01454149015248e-08,5.4125460043813756e-08,3.433831890983597e-07,3.0901396410168304e-07,6.612698453735413e-09,5.9508334346924815e-09,,,8.708467988091845e-09,7.83683738659099e-09
502,ITA,2918.0,4.022552358979081e-10,3.122230678354741e-10,8.487741739135179e-09,6.588028018759144e-09,2.170997212840218e-08,1.6850878486197515e-08,4.434310240443668e-08,3.441829523772722e-08,1.1999942784024723e-10,9.314133454385308e-11,,,3.695461882408401e-10,2.86834910531144e-10
503,ITA,2919.0,2.422503739808311e-10,1.8803025591389036e-10,1.8406441542390276e-08,1.4286739197990127e-08,5.0662167149255395e-08,3.932303631853449e-08,1.4672636946072579e-07,1.1388629187915875e-07,1.9525827974717373e-09,1.5155586225461198e-09,,,3.866816629957274e-09,3.0013514883592546e-09
504,LTU,2511.0,3.895805642841386e-10,3.1979769835562213e-10,1.091216460024418e-08,8.957544197945672e-09,3.66599694193502e-08,3.0093323222215504e-08,4.2719964411108926e-08,3.5067833318662685e-08,inf,inf,,,3.1831582691508883e-09,2.612981193881303e-09
505,LTU,2514.0,8.209156528538705e-09,6.738707225016955e-09,3.1808302639584054e-07,2.6110701881213415e-07,1.1056612880955705e-06,9.076118459441123e-07,1.3558108964690252e-06,1.1129538889933786e-06,5.447894787121141e-07,4.4720511584203424e-07,,,3.154044350438555e-07,2.5890822496117773e-07
506,LTU,2903.0,2.138239582713322e-09,1.9242231729174897e-09,3.2304710238681534e-08,2.907133164038429e-08,1.293938010623303e-07,1.1644277491115609e-07,2.2302939009153728e-07,2.0070637739818165e-07,1.5362179030822185e-07,1.382457846005482e-07,,,2.4462605766201548e-09,2.2014143441091178e-09
507,LTU,2905.0,3.202221573894543e-10,2.6286298209920386e-10,8.88787215956933e-09,7.295849229881632e-09,3.3495354325469594e-08,2.749556369315862e-08,3.788814428908752e-08,3.1101503641179496e-08,1.549515393698341e-07,1.2719614423832544e-07,,,3.262211003283973e-09,2.6778737597384664e-09
508,LTU,2907.0,9.422608237250186e-10,6.81906178624369e-10,3.539223664119989e-08,2.5613061939220677e-08,8.957294223860236e-08,6.482317975250114e-08,2.418469351459544e-07,1.75022578892149e-07,inf,inf,,,4.836938895121762e-09,3.500451716938428e-09
509,LTU,2908.0,2.919226730774038e-10,2.627041313690191e-10,9.244218187408831e-07,8.318964345962281e-07,1.5624030862248838e-07,1.406022154045401e-07,3.6976872749635326e-06,3.3275857383849124e-06,inf,inf,,,1.1093061576941344e-07,9.982756992022723e-08
510,LTU,2913.0,4.083722294612518e-10,3.6749825111186933e-10,4.629415426062908e-06,4.166057214499831e-06,1.2937525990251071e-05,1.1642608953610925e-05,2.2418935152374704e-05,2.0175023828523728e-05,7.580454878794385e-05,6.821727114658525e-05,,,5.800863543680199e-07,5.220255084567032e-07
511,LTU,2918.0,3.821033707344616e-09,2.9658156313288534e-09,9.917363525210795e-08,7.69767398494924e-08,2.3410320370338718e-07,1.8170657315927453e-07,4.745586065044376e-07,3.683436056706742e-07,5.108236391907156e-10,3.964918527287614e-10,,,3.2246819858763058e-09,2.5029384643724538e-09
512,LTU,2919.0,1.159429797275493e-08,8.999279460891632e-09,1.6724534165946737e-06,1.298127382669141e-06,3.379671429810018e-06,2.6232384016972707e-06,9.095969914111452e-06,7.060123469079799e-06,1.8776280823042145e-07,1.457380160142519e-07,,,1.1808565848509157e-07,9.16559021967453e-08
513,LVA,2511.0,3.099481433018153e-10,2.5442928093616576e-10,8.681657832351937e-09,7.12657264563197e-09,2.9166469009839014e-08,2.394208159651473e-08,3.398776752498773e-08,2.7899774329629114e-08,inf,inf,,,2.5325031221001983e-09,2.078873393015013e-09
514,LVA,2903.0,8.958190888039835e-09,8.061565520319727e-09,1.353772099918891e-07,1.2182730441307866e-07,5.992177828947091e-07,5.392420722130228e-07,9.811968654605273e-07,8.829888666251881e-07,1.7956129275310556e-06,1.6158900212487136e-06,,,9.439648487827681e-09,8.494834026701697e-09
515,LVA,2905.0,3.011662625705963e-10,2.4722043762480096e-10,8.548007627567477e-09,7.016862275574454e-09,3.0848993013649474e-08,2.5323226738689317e-08,3.688635920858135e-08,3.027916137782363e-08,1.236167478719116e-07,1.0147413673032174e-07,,,3.658411469750035e-09,3.0031055830869733e-09
516,LVA,2907.0,4.842756537867652e-10,3.504661895727108e-10,1.8189866443386017e-08,1.3163852304780547e-08,4.6036080533114016e-08,3.331592162674986e-08,1.242974128661343e-07,8.99529850825853e-08,inf,inf,,,2.4859483561053944e-09,1.7990597731399154e-09
517,LVA,2913.0,3.7165038445225373e-10,3.3445189574090897e-10,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf
518,LVA,2918.0,2.416238704509502e-09,1.8754397547139338e-09,5.954393064086398e-08,4.6216896727707514e-08,1.4765632747798308e-07,1.1460810807741943e-07,3.0672140744535855e-07,2.3807147864623312e-07,3.5851612218404716e-10,2.7827357743875423e-10,,,1.5792838179810445e-09,1.2258108649158953e-09
519,LVA,2919.0,2.836839248765659e-08,2.2019021113015226e-08,3.6102009888769243e-06,2.802171178042527e-06,6.612138641105092e-06,5.132219613925107e-06,2.1875219981842787e-05,1.697914081108506e-05,4.578085413181417e-07,3.5534251513860023e-07,,,2.82257579976015e-07,2.19083108621847e-07
520,MDA,2511.0,2.6388806774054994e-10,2.1661962742420174e-10,7.391513579525115e-09,6.06752298960284e-09,2.483216407696407e-08,2.038415066109496e-08,2.893698992173151e-08,2.3753707506723115e-08,inf,inf,,,2.156158602270347e-09,1.769940858222136e-09
521,MDA,2514.0,3.85588183323883e-10,3.1652044492180514e-10,1.494051865959089e-08,1.2264327118977176e-08,5.193346307458041e-08,4.2630981834028044e-08,6.368311515108565e-08,5.227600018203066e-08,2.558903398422133e-08,2.1005447708447076e-08,,,1.4814703885601823e-08,1.2161048673311464e-08
522,MDA,2555.0,8.419723008646337e-10,7.576992893483445e-10,9.557523555988736e-09,8.600910978741333e-09,3.486476898298111e-08,3.137515409303961e-08,1.2502012831799632e-07,1.1250686309217944e-07,1.375221424745569e-08,1.23757550593563e-08,,,7.501207771339466e-10,6.750411850557981e-10
523,MDA,2903.0,1.6950338821984533e-09,1.5253779330320494e-09,4.2610170314028985e-08,3.83453181687771e-08,2.098012783353504e-07,1.8880226740930126e-07,2.5625345360690336e-07,2.3060504424150386e-07,2.3566218168111627e-07,2.120747528187035e-07,,,4.2207686137632995e-09,3.798311863547175e-09
524,MDA,2905.0,2.322227526299479e-10,1.9062630070708572e-10,6.574463158508895e-09,5.396825146753296e-09,2.2816284831519352e-08,1.8729361890919304e-08,2.9592559328829973e-08,2.4291849310300215e-08,8.365292250567916e-08,6.866875437483576e-08,,,4.193467928662888e-09,3.4423210874976135e-09
525,MDA,2907.0,1.1339222478510708e-09,8.206099281857982e-10,4.25912268855807e-08,3.082291021466213e-08,1.0779260842905542e-07,7.800859788187591e-08,2.910400320502164e-07,2.1062320653160725e-07,inf,inf,,,5.820800872302164e-09,4.212464298020431e-09
526,MDA,2908.0,2.70459873585712e-10,2.433895435784458e-10,8.564562854980445e-07,7.707335718923164e-07,1.447531761530095e-07,1.3026483007744991e-07,3.425825141992177e-06,3.0829342875692647e-06,inf,inf,,,1.0277475196257056e-07,9.248802655980942e-08
527,MDA,2913.0,8.362647466290305e-11,7.525630042427744e-11,2.7437256062267876e-09,2.469106097516534e-09,1.0859927615497048e-08,9.772957409865559e-09,1.1402923996271902e-08,1.0261605280358837e-08,1.9004873327119836e-08,1.710267546726473e-08,,,2.5116572679013e-10,2.2602654802552505e-10
528,MDA,2918.0,4.9155113403250405e-09,3.815328909841366e-09,1.274795156202877e-07,9.894724021255047e-08,3.728485997408488e-07,2.8939818120551153e-07,6.359440921486582e-07,4.93608032172123e-07,2.1651785475143873e-09,1.6805715083049177e-09,,,6.818569116931636e-09,5.292447127964621e-09
529,MDA,2919.0,4.679989328112377e-10,3.632521083781186e-10,4.356724965664938e-08,3.381609269693987e-08,1.1071514193948914e-07,8.59350436919124e-08,3.456979817295206e-07,2.6832437409843025e-07,5.120454012756746e-09,3.974401618426986e-09,,,1.260245444101605e-08,9.781791849266241e-09
530,MKD,2511.0,3.4721818716017477e-10,2.8502340019213427e-10,9.725593003984668e-09,7.983514946473081e-09,3.267362206973545e-08,2.6821022640189946e-08,3.807466274820101e-08,3.1254612341648e-08,inf,inf,,,2.8370266511867935e-09,2.328849733277194e-09
531,MKD,2514.0,7.213949485464888e-10,5.921764720846787e-10,2.7952139499669794e-08,2.2945266513834697e-08,9.716204889779719e-08,7.975808460087758e-08,1.1914441252238453e-07,9.780289980996525e-08,4.787439203990334e-08,3.929898405652867e-08,,,2.7716753286259827e-08,2.2752043401148178e-08
532,MKD,2555.0,1.0591845681055593e-09,9.531707797491342e-10,1.2023176355579621e-08,1.0819776578133694e-08,4.3859192564193384e-08,3.946932577610334e-08,1.5727285859762258e-07,1.4153141744785247e-07,1.7300014612390806e-08,1.556845606923586e-08,,,9.43637160675862e-10,8.491885128674106e-10
533,MKD,2805.0,2.568256770438113e-09,2.1082227381685413e-09,1.303939601649639e-07,1.0703739396459391e-07,1.162136171306068e-06,9.539707748059927e-07,8.014732565953906e-07,6.579109079113429e-07,inf,inf,,,1.0330099454428857e-07,8.479740346855689e-08
534,MKD,2903.0,1.8098914065066357e-09,1.6287393671971047e-09,3.5086038453182075e-08,3.157427670093727e-08,9.143474881430711e-08,8.228304437948874e-08,2.126260141258575e-07,1.9134427538137607e-07,2.3799925495350418e-07,2.1417790841636967e-07,,,2.2029928862178013e-09,1.9824953179725203e-09
535,MKD,2905.0,1.751350298571392e-10,1.437643059855196e-10,4.885815993100926e-09,4.010653642472736e-09,1.711249357475027e-08,1.4047251223598368e-08,2.168461554754966e-08,1.7800400681115957e-08,6.95584759753041e-08,5.7098948349494864e-08,,,2.600610701646169e-09,2.1347813339550238e-09
536,MKD,2907.0,6.153844740798459e-10,4.453485325279929e-10,2.3114441759185667e-08,1.6727725757217356e-08,5.8499511561326445e-08,4.23356011157031e-08,1.5794867540417735e-07,1.1430611880673445e-07,inf,inf,,,3.1589736336098763e-09,2.286122466977031e-09
537,MKD,2908.0,1.9637879530446788e-08,1.767232407675151e-08,6.218661990306077e-05,5.596236082723603e-05,1.0510414714223679e-05,9.45842725650902e-06,0.00024874647961224303,0.00022384944330894408,inf,inf,,,7.46239422156978e-06,6.715483149165574e-06
538,MKD,2913.0,9.111369272676942e-10,8.199412279724849e-10,6.352859846996956e-08,5.717002075313064e-08,1.203269224724749e-07,1.082834002416019e-07,2.757416666850041e-07,2.4814268198182186e-07,1.9143834583507017e-08,1.7227728090852697e-08,,,6.773576752710934e-09,6.09560942397401e-09
539,MKD,2918.0,1.0495524474408044e-09,8.146431811203735e-10,2.3428702803690763e-08,1.8184925420412518e-08,7.402313560224966e-08,5.7455387589787455e-08,1.36630727758813e-07,1.0605024167361474e-07,7.028599299689266e-10,5.455468667888781e-10,,,9.623980038280178e-10,7.469955153304264e-10
540,MKD,2919.0,4.96274775941753e-10,3.851992943933299e-10,4.3684476225572466e-08,3.390708178972146e-08,1.1211652758052457e-07,8.702277328501014e-08,3.490818983309838e-07,2.7095090752378107e-07,4.541819709439514e-09,3.5252763834669605e-09,,,1.2109415150456146e-08,9.399103878733251e-09
541,MLT,2511.0,2.6345385355714197e-09,2.1626319101751808e-09,7.379351225764436e-08,6.057539193962523e-08,2.4791304033767515e-07,2.0350609594196564e-07,2.88893755996565e-07,2.3714622008101463e-07,inf,inf,,,2.1526107546742087e-08,1.7670285119724034e-08
542,MLT,2903.0,4.27356472757327e-08,3.845823614079929e-08,6.715317817524979e-07,6.043181625882246e-07,2.7357289502779332e-06,2.461909826898857e-06,5.4099809031344e-06,4.868495889334583e-06,inf,inf,,,3.643038784160821e-08,3.2784070152812506e-08
543,MLT,2905.0,6.477456680718053e-09,5.3171947668853964e-09,1.8373555681744024e-07,1.5082428016981625e-07,6.369499238106862e-07,5.228574992613911e-07,8.278049389037246e-07,6.795259784976029e-07,2.2930196649741913e-06,1.8822869474774305e-06,,,1.2068524552495744e-07,9.906773407775952e-08
544,MLT,2907.0,2.113715305966434e-09,1.529677866997942e-09,7.939321090008718e-08,5.745619438954457e-08,2.0093342972883062e-07,1.4541382149647896e-07,5.425202403069006e-07,3.9261730359492846e-07,inf,inf,,,1.0850405237294362e-08,7.85234638392277e-09
545,MLT,2913.0,3.198222999810302e-07,2.8781128448587714e-07,4.4467272959084155e-05,4.001654340143645e-05,2.194031631451834e-05,1.974430995237829e-05,0.0003198223025471891,0.0002878112867951892,2.0788449498766963e-06,1.8707733491582018e-06,,,2.7717932665022615e-05,2.4943644655442687e-05
546,MLT,2918.0,1.9321159861971743e-09,1.4996726625021452e-09,3.8666165588039514e-08,3.001196196833623e-08,1.0455438554009045e-07,8.115317861832644e-08,2.100233317224242e-07,1.6301622227745313e-07,1.2228407530797596e-09,9.491463561650299e-10,,,1.5435057041846179e-09,1.1980405552866076e-09
547,MLT,2919.0,6.601700852580757e-09,5.124117995689582e-09,4.485593167546077e-07,3.481634382475819e-07,1.0880916484566081e-06,8.4455659553802e-07,3.6046740041277886e-06,2.797881234791936e-06,7.833387637930476e-08,6.080130478350973e-08,,,7.865733326038107e-08,6.105236602699289e-08
548,NLD,2511.0,1.319419331448203e-09,1.083080892750348e-09,3.6956979483725026e-08,3.033713193261679e-08,1.2415884357853209e-07,1.0191913059079386e-07,1.446826460307872e-07,1.1876664657968089e-07,inf,inf,,,1.0780621366710934e-08,8.849563391984553e-09
549,NLD,2514.0,6.7967998955837815e-09,5.579336245342366e-09,2.633579556046139e-07,2.1618447060046685e-07,9.154361354121634e-07,7.514604062302671e-07,1.1225483796679898e-06,9.214740698635824e-07,4.510603567069238e-07,3.7026504173635714e-07,,,2.6114020651453474e-07,2.1436397153157514e-07
550,NLD,2903.0,1.8320712733231997e-07,1.648699251040663e-07,2.7002733589192585e-06,2.43000298584446e-06,7.876326706035706e-06,7.087985129332795e-06,1.9271289049475333e-05,1.7342425638728433e-05,1.5361776039865975e-05,1.3824215804465295e-05,,,1.8429990646741555e-07,1.6585332797043886e-07
551,NLD,2905.0,4.1621868946720986e-09,3.416643208287134e-09,1.1730632563184196e-07,9.629405668260525e-08,4.1315021042197745e-07,3.3914547716432034e-07,5.195452896389547e-07,4.264827433661772e-07,1.5913436278870011e-06,1.3062972749327893e-06,,,6.302283551579443e-08,5.173399186078593e-08
552,NLD,2907.0,2.2261732854132337e-10,1.611062754376815e-10,8.361724242146333e-09,6.051309023048965e-09,2.11623879595393e-08,1.531504095331799e-08,5.713844538846184e-08,4.1350609052546015e-08,inf,inf,,,1.1427689531787933e-09,8.270122139134317e-10
553,NLD,2908.0,9.132458564200641e-11,8.218390743961685e-11,2.8919452766368845e-07,2.602490460424729e-07,4.887794872221047e-08,4.398575460688213e-08,1.1567781106547538e-06,1.0409961841698915e-06,inf,inf,,,3.470334254396244e-08,3.122988482705441e-08
554,NLD,2913.0,3.415921535182009e-08,3.0740219328108684e-08,3.644700715216704e-06,3.2799026036500075e-06,1.0261350374057549e-05,9.234291767310507e-06,1.3292978321540515e-05,1.1962484059405555e-05,inf,inf,,,7.721178225848515e-07,6.948365461250377e-07
555,NLD,2918.0,3.867458861573151e-10,3.001849976650954e-10,1.0033234986602128e-08,7.787611268349483e-09,2.5837772088525124e-08,2.0054800404289907e-08,4.9142797352038384e-08,3.8143729607449046e-08,1.0323881245705721e-10,8.013205514424776e-11,,,4.695375249517706e-10,3.6444633511625515e-10
556,NLD,2919.0,4.958136445800738e-09,3.848413727665368e-09,6.967936687899012e-07,5.408383471561161e-07,1.3716735466263805e-06,1.0646676154270063e-06,3.917161760286933e-06,3.0404284465671828e-06,8.352554396375332e-08,6.48309810580279e-08,,,3.925829307422868e-08,3.0471560362065056e-08
557,NOR,2511.0,5.359659037633501e-10,4.399620467092913e-10,1.501242284180969e-08,1.2323351603471078e-08,5.0434994563661753e-08,4.140092360016641e-08,5.877203955595368e-08,4.8244611514940496e-08,inf,inf,,,4.379233603920057e-09,3.594811845063722e-09
558,NOR,2903.0,3.603849335238993e-08,3.243140038484592e-08,5.325587666903984e-07,4.792549572511658e-07,2.6318566822101886e-06,2.3684341346259535e-06,3.573394318432103e-06,3.215733264451794e-06,1.8122213800058926e-06,1.6308361336379657e-06,,,4.629762649650092e-08,4.166369684476555e-08
559,NOR,2905.0,1.3212398679322456e-10,1.0845753291538657e-10,3.6041054196875885e-09,2.9585269993255686e-09,1.2833716726194876e-08,1.053490201167171e-08,1.5608005891896125e-08,1.2812251990345482e-08,6.319799358698278e-08,5.1877775080868724e-08,,,1.5063935635677617e-09,1.2365637267657385e-09
560,NOR,2907.0,1.0417102087972995e-09,7.538768564172655e-10,3.912765265519216e-08,2.8316350875296715e-08,9.902677264357263e-08,7.166483675711992e-08,2.6737227630022044e-07,1.9349505212496222e-07,inf,inf,,,5.347445738492805e-09,3.869901196275297e-09
561,NOR,2913.0,8.17359762811915e-09,7.355502203439922e-09,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf
562,NOR,2918.0,1.4333412503141803e-08,1.1125329454799395e-08,3.4950731221961293e-07,2.712811059091697e-07,6.424184558425111e-07,4.986333134223846e-07,1.6190060229885655e-06,1.2566425051329675e-06,1.4612185434687072e-09,1.134170784381468e-09,,,1.2438552170599656e-08,9.654573941013596e-09
563,NOR,2919.0,4.058471137060761e-08,3.1501101689983637e-08,3.1761236175981437e-06,2.465248357793604e-06,5.734504488520368e-06,4.4510162308404075e-06,1.4839675876204004e-05,1.151828171337567e-05,5.913629368338334e-07,4.590049646720219e-07,,,1.4900496085710212e-07,1.1565489234133074e-07
564,POL,2511.0,6.563582880874758e-10,5.387893777830259e-10,1.838461754247382e-08,1.509150844327912e-08,6.17640533829977e-08,5.070068664562645e-08,7.197382333370922e-08,5.9081651278647996e-08,inf,inf,,,5.362927475836693e-09,4.4023034526174065e-09
565,POL,2514.0,1.0795259840451047e-09,8.861579777396721e-10,4.1828766558936477e-08,3.433626956001389e-08,1.45397409088558e-07,1.193533790856126e-07,1.782927499434998e-07,1.4635640556195766e-07,7.164126985026604e-08,5.880866579545096e-08,,,4.147652465015402e-08,3.40471223026295e-08
566,POL,2903.0,6.7247056161616975e-09,6.0516297997096774e-09,9.978468447899142e-08,8.979723494459245e-08,4.964745594742907e-07,4.467824185034345e-07,6.756482726464081e-07,6.080226338893847e-07,8.459860895122265e-07,7.613113378714997e-07,,,9.147430081139108e-09,8.231863761700029e-09
567,POL,2905.0,2.1460273720923912e-10,1.76162436507681e-10,6.3061154233523624e-09,5.17654468122316e-09,2.457903171947419e-08,2.017636014810224e-08,2.567002732751776e-08,2.1071933275600354e-08,9.472818096189091e-08,7.776017855688744e-08,,,1.8833278975297675e-09,1.5459804263738372e-09
568,POL,2907.0,4.5454063367196504e-10,3.2894720732568973e-10,1.7072990052119463e-08,1.2355578318652676e-08,4.3209418135459277e-08,3.127028998706657e-08,1.166654246732702e-07,8.442977985865566e-08,inf,inf,,,2.3333085861827536e-09,1.6885956642718742e-09
569,POL,2908.0,1.5174446996796094e-10,1.3655636526189043e-10,4.80524165639095e-07,4.3242849966151645e-07,8.121535257819374e-08,7.30865075602601e-08,1.92209666255638e-06,1.7297139986460658e-06,inf,inf,,,5.7662898587825154e-08,5.189141879951836e-08
570,POL,2913.0,4.938948443239691e-10,4.4446090705452756e-10,2.0784600800054753e-06,1.8704270009141843e-06,5.890255177626675e-06,5.300699509455329e-06,1.5450383880553897e-05,1.3903954885965938e-05,0.0001031915047584995,9.286306656645219e-05,,,1.5526520687399166e-07,1.3972471159459344e-07
571,POL,2918.0,1.244090677488575e-09,9.656401541273668e-10,2.9282346826913197e-08,2.2728415552660666e-08,7.193337484988941e-08,5.5833353977999545e-08,1.4051552005608077e-07,1.090655455421874e-07,2.463517884014275e-10,1.9121369786463299e-10,,,1.031480683864646e-09,8.006162127644474e-10
572,POL,2919.0,1.4391873672797811e-09,1.1170705932493974e-09,1.6992191414104937e-07,1.3189024428027432e-07,3.2659748397361726e-07,2.5349892131539604e-07,1.0313203414747175e-06,8.004917579695314e-07,1.1935367644327982e-08,9.264011426322662e-09,,,1.481451259725608e-08,1.149875044206137e-08
573,PRT,2511.0,8.028841584064087e-09,6.5906908466124935e-09,2.2488812057547393e-07,1.846054704492513e-07,7.555230263743942e-07,6.201914239052875e-07,8.80413085708993e-07,7.227107926425125e-07,inf,inf,,,6.560151050393827e-08,5.385076667354111e-08
574,PRT,2514.0,6.989433240728596e-10,5.737464514695469e-10,2.708219864335308e-08,2.223115213272636e-08,9.413812165885954e-08,7.727581248654843e-08,1.1543633886110716e-07,9.47590276794636e-08,4.6384420597562496e-08,3.807590087025174e-08,,,2.6854138240694078e-08,2.2043942609093117e-08
575,PRT,2805.0,2.377767617503301e-09,1.951854586738289e-09,1.2072256153164016e-07,9.909836592683771e-08,1.0759398308874906e-06,8.832141873381587e-07,7.42027501986237e-07,6.091132592505253e-07,inf,inf,,,9.563909750402164e-08,7.850792893325118e-08
576,PRT,2903.0,1.4167726554821774e-08,1.2749678737942242e-08,5.258194629168832e-07,4.7319019042374006e-07,1.9508135043630822e-06,1.7555565716225433e-06,2.931745908212108e-06,2.638307446600157e-06,3.334246141463395e-06,3.000521429630075e-06,,,3.8571441400016094e-08,3.471082565058418e-08
577,PRT,2905.0,2.6229195228045027e-09,2.1530941306228245e-09,7.054241744011443e-08,5.790664320034349e-08,2.6768668222076004e-07,2.1973782242436485e-07,2.9316200131646736e-07,2.4064992420401187e-07,1.6998436491052289e-06,1.3953624394665587e-06,,,2.1549521788678595e-08,1.768950533080873e-08
578,PRT,2907.0,7.238169371453803e-10,5.238201877917003e-10,2.745170622823051e-08,1.9866567323480694e-08,6.951932440412944e-08,5.0310546349109606e-08,1.868250738763998e-07,1.3520372384223178e-07,4.873681289855868e-09,3.527041876855715e-09,,,3.7386340366547755e-09,2.7056177918251772e-09
579,PRT,2908.0,1.675657005198546e-08,1.5079404877413394e-08,5.306247301732597e-05,4.775144984580383e-05,8.968305369286521e-06,8.070667643091309e-06,0.0002122498920693039,0.0001910057993832153,inf,inf,,,6.3674966197544736e-06,5.730173853417089e-06
580,PRT,2913.0,7.553971993723093e-10,6.797894901677403e-10,8.227164086076464e-08,7.403707194370722e-08,5.623182719278176e-08,5.0603583347072224e-08,5.297094382896281e-07,4.766908181433036e-07,5.6862542661881e-09,5.117117050193082e-09,,,1.550862784451624e-08,1.395636921130393e-08
581,PRT,2918.0,4.475662624494248e-10,3.473926478786279e-10,9.685798287124524e-09,7.517937333720919e-09,2.671784005138624e-08,2.073789286585814e-08,5.1006318007465843e-08,3.959015984399668e-08,1.24375930604487e-10,9.653829497468803e-11,,,4.323235298212733e-10,3.3556152097549614e-10
582,PRT,2919.0,4.711492621479933e-10,3.6569733569260795e-10,3.921478765860693e-08,3.0437792263801375e-08,1.0600290088272613e-07,8.227748941337412e-08,3.1902475087685664e-07,2.4762110606684597e-07,6.73611108956927e-09,5.228444733531467e-09,,,1.017244874011453e-08,7.895666406797861e-09
